Heure ,Accéléromètre (X) [m/s] ,Alimentation (0=Hydro/1=Batterie)
15:49 ,1.3e+04 ,0
15:49 ,1.3e+04 ,0
15:49 ,1.3e+04 ,1
15:49 ,1.3e+04 ,1
15:49 ,1.3e+04 ,0
15:49 ,1.3e+04 ,0
15:49 ,1.3e+04 ,1
15:49 ,1.3e+04 ,1
15:49 ,1.3e+04 ,1
15:49 ,1.3e+04 ,0
15:49 ,1.3e+04 ,0
15:49 ,1.3e+04 ,0
15:49 ,1.3e+04 ,0
15:49 ,1.3e+04 ,1
15:49 ,1.3e+04 ,1
15:49 ,1.3e+04 ,1
15:49 ,1.3e+04 ,1
15:50 ,1.3e+04 ,1
15:50 ,1.3e+04 ,1
15:50 ,1.3e+04 ,1
